id,title,price,promo_price,url
3169632,Набор посуды ND PLAY L.O.L. Surprise 3предмета 279208,599.0,,https://www.detmir.ru/product/index/id/3169632/
3169633,Набор посуды ND PLAY Леди Баг Дизайн1 3предмета 272010,599.0,,https://www.detmir.ru/product/index/id/3169633/
3169634,Набор посуды ND PLAY Леди Баг Дизайн2 3предмета 272011,599.0,,https://www.detmir.ru/product/index/id/3169634/
3170017,Кашка ФрутоНяня молочно-гречневая с яблоками 0.5л с 3лет,60.7,,https://www.detmir.ru/product/index/id/3170017/
3170019,Нектар ФрутоНяня из яблок и черешни осветленный 0.2л с 5месяцев,26.9,,https://www.detmir.ru/product/index/id/3170019/
3170020,Нектар ФрутоНяня из яблок и черешни осветленный 0.5л с 3лет,52.3,,https://www.detmir.ru/product/index/id/3170020/
3170021,Стул для кормления Ivolia Leon Бежевый Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170021/
3170022,Стул для кормления Ivolia Leon Бордо Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170022/
3170023,Стул для кормления Ivolia Leon Зеленый Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170023/
3170024,Стул для кормления Ivolia Leon Серый Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170024/
3170025,Стул для кормления Ivolia Leon Светло-серый Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170025/
3170026,Стул для кормления Ivolia Leon Морская волна Eco кожа,8699.0,6959.0,https://www.detmir.ru/product/index/id/3170026/
3170027,Стул для кормления Ivolia Leon Оранжевый Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170027/
3170028,Стул для кормления Ivolia Leon Фиолетовый Eco кожа,8699.0,,https://www.detmir.ru/product/index/id/3170028/
3170029,Стул для кормления Ivolia Leon Желтый Eco кожа,8699.0,6959.0,https://www.detmir.ru/product/index/id/3170029/
3170030,Стул для кормления Pituso Melon Бежевый Eco кожа,7899.0,,https://www.detmir.ru/product/index/id/3170030/
3170031,Стул для кормления Pituso Melon Коралл Eco кожа,7899.0,6319.0,https://www.detmir.ru/product/index/id/3170031/
3170032,Стул для кормления Pituso Melon Зеленый Eco кожа,7899.0,,https://www.detmir.ru/product/index/id/3170032/
3170033,Стул для кормления Pituso Melon Серый Eco кожа,7899.0,,https://www.detmir.ru/product/index/id/3170033/
3170034,Стул для кормления Pituso Melon Индиго Eco кожа,7899.0,,https://www.detmir.ru/product/index/id/3170034/
3170035,Стул для кормления Pituso Melon Морская волна Eco кожа,7899.0,,https://www.detmir.ru/product/index/id/3170035/
3170036,Стул для кормления Pituso Melon Фиолетовый Eco кожа,7899.0,,https://www.detmir.ru/product/index/id/3170036/
3170037,"Стул для кормления Pituso Sol Африка серый, зелёный",5799.0,,https://www.detmir.ru/product/index/id/3170037/
3170038,Стул для кормления Pituso Sol Веселые друзья Голубой-Бежевый,5799.0,4639.0,https://www.detmir.ru/product/index/id/3170038/
3170039,Стул для кормления Pituso Sol Веселый город Синий-Белый,5799.0,,https://www.detmir.ru/product/index/id/3170039/
3170040,Стул для кормления Pituso Sol Мишки Бежевый-Желтый,5799.0,,https://www.detmir.ru/product/index/id/3170040/
3170041,Стул для кормления Pituso Sol Мишки Бежевый-Белый,5799.0,4059.0,https://www.detmir.ru/product/index/id/3170041/
3170042,Стул для кормления Pituso Triola 3в1 Бежевый,14549.0,,https://www.detmir.ru/product/index/id/3170042/
3170043,Стул для кормления Pituso Triola 3в1 Голубой,14549.0,11639.0,https://www.detmir.ru/product/index/id/3170043/
3170044,Стул-трансформер Pituso Triola 3в1 Зеленый,13249.0,10599.0,https://www.detmir.ru/product/index/id/3170044/
3170045,Стул-трансформер Pituso Triola 3в1 Серый,13249.0,,https://www.detmir.ru/product/index/id/3170045/
3170069,Пюре ФрутоНяня яблоко-черешня 90г с 5месяцев,41.9,,https://www.detmir.ru/product/index/id/3170069/
3170345,Карамель ЧУПА ЧУПС XXL 4D банка 1930г,1345.0,,https://www.detmir.ru/product/index/id/3170345/
3170346,Жевательные драже Ментос ассорти мультипак 3*37г,98.5,,https://www.detmir.ru/product/index/id/3170346/
3171106,Сок Сады Придонья мультиовощной восстановленный с имбирем 0.3л с 3лет,105.3,,https://www.detmir.ru/product/index/id/3171106/
3171108,Сок Сады Придонья морковь-перец-лимон восстановленный 0.3л с 3лет,89.5,,https://www.detmir.ru/product/index/id/3171108/
3172131,Стульчик для кормления Sweet Baby Luxor Classic Lilla,12389.0,,https://www.detmir.ru/product/index/id/3172131/
3172132,Стульчик для кормления Sweet Baby Luxor Classic Mela,12389.0,,https://www.detmir.ru/product/index/id/3172132/
3173804,Соска Nuk Nature Sense M средний поток с 0месяцев 2шт 10124019,579.0,169.0,https://www.detmir.ru/product/index/id/3173804/
3173805,Соска Nuk Nature Sense с отверстием S с 0месяцев,579.0,289.0,https://www.detmir.ru/product/index/id/3173805/
3173808,Соска Nuk Nature Sense S медленный поток с 6месяцев 2шт 10125024,729.0,545.0,https://www.detmir.ru/product/index/id/3173808/
3175433,Стул для кормления CAM Mini Plus 240 S450,8099.0,4859.0,https://www.detmir.ru/product/index/id/3175433/
3176241,Ложка Lubby длинная в ассортименте 15839,139.0,25.0,https://www.detmir.ru/product/index/id/3176241/
3176242,Бутылочка Lubby 60мл с 0месяцев в ассортименте 16588,155.0,15.0,https://www.detmir.ru/product/index/id/3176242/
3176243,Тарелка Lubby на присоске с 6месяцев в ассортименте 13652,305.0,29.0,https://www.detmir.ru/product/index/id/3176243/
3176692,Вода Святой Источник газированная лимон-мята 0.33л,33.5,,https://www.detmir.ru/product/index/id/3176692/
3176693,Вода Святой Источник газированная малина 0.33л,33.5,,https://www.detmir.ru/product/index/id/3176693/
3176694,Вода Святой Источник негазированная 0.5л,23.9,,https://www.detmir.ru/product/index/id/3176694/
3176695,Вода Святой Источник газированная 0.5л,23.9,,https://www.detmir.ru/product/index/id/3176695/
3176697,Вода Святой Источник газированная 1.5л,32.9,,https://www.detmir.ru/product/index/id/3176697/
3176698,Вода Боржоми газированная 0.33л,55.9,11.1,https://www.detmir.ru/product/index/id/3176698/
3178729,Набор бутылочек Philips Avent Anti-colic с 0 месяцев SCD806/00,2689.0,265.0,https://www.detmir.ru/product/index/id/3178729/
3178999,Мармелад Лакомства для здоровья Три Кота шоколад с вишней 105г с 3лет,124.9,,https://www.detmir.ru/product/index/id/3178999/
3179000,Мармелад Лакомства для здоровья Три Кота шоколад-смородина-шиповник 105г с 3лет,124.9,,https://www.detmir.ru/product/index/id/3179000/
3179024,Батончик Gerber фруктово-злаковый банан-маракуйя 25г с 12месяцев,68.9,,https://www.detmir.ru/product/index/id/3179024/
3181745,Пюре Агуша цветная капуста-морковь-тыква 80г с 5месяцев,44.9,,https://www.detmir.ru/product/index/id/3181745/
3182033,Сок Маша и Медведь яблоко осветленный 0.2л с 4месяцев в ассортименте,25.9,,https://www.detmir.ru/product/index/id/3182033/
3182034,Нектар Маша и Медведь персик-яблоко 0.2л с 5месяцев в ассортименте,25.9,,https://www.detmir.ru/product/index/id/3182034/
3182035,Нектар Маша и Медведь яблоко-вишня 0.2л с 5месяцев в ассортименте,25.9,,https://www.detmir.ru/product/index/id/3182035/
3182036,Нектар Маша и Медведь груша-яблоко 0.2л с 5месяцев в ассортименте,25.9,,https://www.detmir.ru/product/index/id/3182036/
3182037,Нектар Маша и Медведь из смеси фруктов 0.2л с 8месяцев в ассортименте,25.9,,https://www.detmir.ru/product/index/id/3182037/
3182038,Нектар Дары Кубани яблоко-персик 0.2л с 5месяцев,18.9,,https://www.detmir.ru/product/index/id/3182038/
3182039,Сок Дары Кубани яблочный осветленный 0.2л с 4месяцев,18.9,,https://www.detmir.ru/product/index/id/3182039/
3182040,Нектар Дары Кубани яблоко-вишня 0.2л с 5месяцев,18.9,,https://www.detmir.ru/product/index/id/3182040/
3182041,Нектар Дары Кубани мультифрукт 0.2л с 6месяцев,17.9,,https://www.detmir.ru/product/index/id/3182041/
3182042,Нектар Дары Кубани яблоко-виноград 0.2л с 6месяцев,18.9,,https://www.detmir.ru/product/index/id/3182042/
3182043,Нектар Дары Кубани груша 0.2л с 4месяцев,18.9,,https://www.detmir.ru/product/index/id/3182043/
3182044,Нектар Дары Кубани яблоко-шиповник 0.2л с 5месяцев,18.9,,https://www.detmir.ru/product/index/id/3182044/
3182148,Ложечка Курносики в ассортименте 17434,165.0,,https://www.detmir.ru/product/index/id/3182148/
3184395,Вода Архызик питьевая 0.33л с 0месяцев 123456,42.9,27.7,https://www.detmir.ru/product/index/id/3184395/
3184396,Вода Архызик питьевая 1.5л с 0месяцев 123456,57.5,40.1,https://www.detmir.ru/product/index/id/3184396/
3184397,Вода Архызик питьевая 5л с 0месяцев 123456,135.9,,https://www.detmir.ru/product/index/id/3184397/
3184415,Каша безмолочная Nemoloko овсяная с бананом 0.25л с 8 месяцев,56.7,42.5,https://www.detmir.ru/product/index/id/3184415/
3184419,Каша безмолочная Nemoloko овсяная с грушей 0.25л с 8месяцев,57.9,,https://www.detmir.ru/product/index/id/3184419/
3184420,Напиток Nemoloko специализированный овсяный 0.25л с 8месяцев,48.9,,https://www.detmir.ru/product/index/id/3184420/
3186189,Набор посуды ND PLAY Вспыш и чудо машинки Вспыш Скорость 3предмета 272019,599.0,,https://www.detmir.ru/product/index/id/3186189/
3186190,Набор посуды ND PLAY Вспыш и чудо машинки Трек 3предмета 272018,599.0,499.0,https://www.detmir.ru/product/index/id/3186190/
3187353,Бутылочка Canpol Babies Haberman Маяк антиколиковая 260мл с 0месяцев,1595.0,9.0,https://www.detmir.ru/product/index/id/3187353/
3187354,Бутылочка Canpol Babies Haberman Медвежонок антиколиковая 260мл с 0месяцев,1595.0,9.0,https://www.detmir.ru/product/index/id/3187354/
3187355,Бутылочка Canpol Babies Haberman Сова антиколиковая 260мл с 0месяцев,1595.0,9.0,https://www.detmir.ru/product/index/id/3187355/
3187356,Соска Canpol Babies Haberman для антиколиковой бутылочки с 0месяцев,735.0,515.0,https://www.detmir.ru/product/index/id/3187356/
3187361,Бутылочка Canpol Babies EasyStart с широким горлышком антиколиковая 120мл с 0месяцев Голубой,749.0,9.0,https://www.detmir.ru/product/index/id/3187361/
3187365,Бутылочка Canpol Babies EasyStart Jungle с широким горлышком антиколиковая 240мл с 3месяцев Серая,829.0,9.0,https://www.detmir.ru/product/index/id/3187365/
3187366,Бутылочка Canpol Babies EasyStart Jungle антиколиковая с широким горлышком  240мл с 3месяцев Коралловая,829.0,9.0,https://www.detmir.ru/product/index/id/3187366/
3187379,Нагрудник Canpol Babies Toys Бирюзовый,349.0,9.0,https://www.detmir.ru/product/index/id/3187379/
3187416,Нагрудник Chicco Easy Meal 3шт с 6месяцев Розовый,1325.0,,https://www.detmir.ru/product/index/id/3187416/
3187418,Нагрудник Chicco Easy Meal Лисенок 3шт с 6месяцев 340728167,1755.0,659.0,https://www.detmir.ru/product/index/id/3187418/
3187419,Нагрудник Chicco Easy Meal Собачка 3шт с 6месяцев,1755.0,955.0,https://www.detmir.ru/product/index/id/3187419/
3187424,Набор тарелок Chicco 2шт с 12месяцев Розовый,1749.0,999.0,https://www.detmir.ru/product/index/id/3187424/
3187425,Набор тарелок Chicco 2шт с 12месяцев Зеленый,2199.0,,https://www.detmir.ru/product/index/id/3187425/
3187426,Набор тарелок Chicco 2шт с 12месяцев Голубой,1749.0,,https://www.detmir.ru/product/index/id/3187426/
3187428,Ложка Chicco с 8месяцев Розовая 340728293,459.0,,https://www.detmir.ru/product/index/id/3187428/
3187435,Набор посуды Chicco 5предметов с 12месяцев Розовый,3355.0,,https://www.detmir.ru/product/index/id/3187435/
3187436,Набор посуды Chicco 5предметов с 12месяцев Голубой,3499.0,,https://www.detmir.ru/product/index/id/3187436/
3187439,Поильник Chicco Transition Cup с носиком 200мл с 4месяцев Салатовый,929.0,799.0,https://www.detmir.ru/product/index/id/3187439/
3187440,Поильник Chicco Transition Cup с носиком 200мл с 4месяцев Желтый,929.0,,https://www.detmir.ru/product/index/id/3187440/
3187442,Поильник Chicco Transition Cup с носиком 200мл с 6месяцев Фиолетовый,1325.0,,https://www.detmir.ru/product/index/id/3187442/
3187443,Поильник Chicco Transition Cup с носиком 200мл с 6месяцев Синий,979.0,,https://www.detmir.ru/product/index/id/3187443/
3187444,Поильник Chicco Transition Cup с носиком 200мл с 6месяцев Голубой,979.0,,https://www.detmir.ru/product/index/id/3187444/
3187445,Поильник Chicco Perfect Cup носик 360 266мл с 12месяцев Розовый,1019.0,75.0,https://www.detmir.ru/product/index/id/3187445/
3187447,Поильник Chicco Perfect Cup носик 360 266мл с 12месяцев Красный,1019.0,679.0,https://www.detmir.ru/product/index/id/3187447/
3187448,Поильник Chicco Perfect Cup носик 360 266мл с 12месяцев Зеленый,1019.0,,https://www.detmir.ru/product/index/id/3187448/
3187449,Поильник Chicco Active Cup Горох носик ободок 266мл с 14месяцев 340624131,1215.0,,https://www.detmir.ru/product/index/id/3187449/
3187450,Поильник Chicco Active Cup Бабочки носик ободок 266мл с 14месяцев 340624231,1215.0,,https://www.detmir.ru/product/index/id/3187450/
3187451,Поильник Chicco Active Cup Акула носик ободок 266мл с 14месяцев 340624132,1215.0,,https://www.detmir.ru/product/index/id/3187451/
3187454,Поильник Chicco Sport Cup с трубочкой 266мл с 14месяцев Голубой,1239.0,,https://www.detmir.ru/product/index/id/3187454/
3187802,Каша молочная Nestle рисовая с яблоком 220г с 6месяцев,129.9,,https://www.detmir.ru/product/index/id/3187802/
3187818,Смесь Nestle Health Science Resource Diabet Plus клубника 0.2л c 6лет,192.9,,https://www.detmir.ru/product/index/id/3187818/
3187819,Смесь Nestle Health Science Resource Diabet Plus ваниль 0.2л с 6лет,192.9,,https://www.detmir.ru/product/index/id/3187819/
3187892,Резинка жевательная Juicy Fruit Chunk 4г,4.9,,https://www.detmir.ru/product/index/id/3187892/
3188047,Сок Peek-a-boo яблоко прямого отжима с водой 150мл с 4месяцев,99.9,,https://www.detmir.ru/product/index/id/3188047/
3188081,Сок Peek-a-boo яблоко прямого отжима и чернослив с водой 150мл с 5месяцев,98.9,,https://www.detmir.ru/product/index/id/3188081/
3188484,Смесь молочная Nutrilon Premium Junior 3 быстрорастворимая 600г с 12месяцев,843.0,,https://www.detmir.ru/product/index/id/3188484/
3188485,Смесь молочная Nutrilon Premium Junior 4 быстрорастворимая 600г с 18месяцев,843.0,,https://www.detmir.ru/product/index/id/3188485/
3189301,Яйцо шоколадное Конфитрейд Шоки-токи Ми-ми-мишки с игрушкой 20г с 3лет в непрозрачной упаковке (Сюрприз),78.9,,https://www.detmir.ru/product/index/id/3189301/
3190316,Смесь молочная Беллакт 1 сухая 350г с 0месяцев,159.9,103.9,https://www.detmir.ru/product/index/id/3190316/
3191267,Стульчик для кормления Nuovita Grande Темно-серый,17599.0,,https://www.detmir.ru/product/index/id/3191267/
3191309,Пюре Мясли говядина 80г с 6месяцев,84.9,,https://www.detmir.ru/product/index/id/3191309/
3191310,Пюре Мясли Мясли цыпленок 80г с 6месяцев,83.9,,https://www.detmir.ru/product/index/id/3191310/
3191311,Пюре Мясли индейка 80г с 6месяцев,84.9,,https://www.detmir.ru/product/index/id/3191311/
3192983,Молоко питьевое Беллакт 3.2% 200мл с 8месяцев,26.9,,https://www.detmir.ru/product/index/id/3192983/
3192985,Каша молочная Беллакт овсяная 207г с 5месяцев,34.1,,https://www.detmir.ru/product/index/id/3192985/
3193164,Стул для кормления Sevillababy Mealtime Grape,13899.0,,https://www.detmir.ru/product/index/id/3193164/
3193424,Соска Pigeon Nipple Peristaltic LL c 9месяцев 2шт,439.0,219.0,https://www.detmir.ru/product/index/id/3193424/
3193596,Батончик SNICKERS Криспер 60г,32.9,,https://www.detmir.ru/product/index/id/3193596/
3193597,Батончик TWIX белый шоколад 55г,33.9,,https://www.detmir.ru/product/index/id/3193597/
3193601,Шоколад Kinder Маски молочный 100г,89.5,,https://www.detmir.ru/product/index/id/3193601/
3194016,Бутылочка для кормления Мир Детства Совы с ручками 125мл в ассортименте 11040,219.0,19.0,https://www.detmir.ru/product/index/id/3194016/
3194017,Бутылочка для кормления Мир Детства Совы с ручками 250мл в ассортименте 11041,245.0,19.0,https://www.detmir.ru/product/index/id/3194017/
3194018,Тарелочка Курносики детская в ассортименте 17306,159.0,,https://www.detmir.ru/product/index/id/3194018/
3194023,Сеточка для прикорма Мир Детства 17538,325.0,95.0,https://www.detmir.ru/product/index/id/3194023/
3194024,Ершик-щетка Мир Детства 2в1 в ассортименте 19559,219.0,65.0,https://www.detmir.ru/product/index/id/3194024/
3194225,Конфеты Raffaello с миндальным орехом 90г,199.9,169.9,https://www.detmir.ru/product/index/id/3194225/
3194873,Набор ложек Курносики большая суповая+маленькая 17438,135.0,,https://www.detmir.ru/product/index/id/3194873/
3195562,Поильник-непроливайка Lubby с твердым носиком 250мл 15184,405.0,259.0,https://www.detmir.ru/product/index/id/3195562/
3195568,Бутылочка Lubby Малышарики широкое горлышко с соской 125мл,285.0,,https://www.detmir.ru/product/index/id/3195568/
3195571,Ложка Lubby Малышарики длинная 20906,149.0,,https://www.detmir.ru/product/index/id/3195571/
3195572,Поильник Lubby с 6месяцев 250мл 20909,439.0,329.0,https://www.detmir.ru/product/index/id/3195572/
3195573,Поильник Lubby Малышарики с трубочкой 360мл 20911,475.0,299.0,https://www.detmir.ru/product/index/id/3195573/
3195574,Тарелка Lubby Малышарики 200мл 20914,299.0,189.0,https://www.detmir.ru/product/index/id/3195574/
3195576,Тарелка Lubby Малышарики на присоске 400мл 20916,495.0,,https://www.detmir.ru/product/index/id/3195576/
3195578,Стакан-поильник Lubby Малышарики 360 с 12месяцев 270мл 15191,425.0,,https://www.detmir.ru/product/index/id/3195578/
3195596,Стул для кормления Amarobaby Rocking Baby Бежевый,11899.0,8329.0,https://www.detmir.ru/product/index/id/3195596/
3195598,Стул для кормления Amarobaby Rocking Baby Черный,11899.0,,https://www.detmir.ru/product/index/id/3195598/
3195599,Стул для кормления Amarobaby Rocking Baby Мятный,11899.0,8329.0,https://www.detmir.ru/product/index/id/3195599/
3195630,Набор подарочный Enchantimals Елка малая 80г,155.9,,https://www.detmir.ru/product/index/id/3195630/
3195631,Набор подарочный Disney Холодное сердце Елка большая 200г,289.0,,https://www.detmir.ru/product/index/id/3195631/
3195632,Пюре Bebivita яблоко-груша-клубника 90г с 6месяцев,77.9,,https://www.detmir.ru/product/index/id/3195632/
3195640,Пюре Bebivita яблоко-банан-персик 90г с 6месяцев,77.9,,https://www.detmir.ru/product/index/id/3195640/
3195641,Пюре Bebivita яблоко-банан-черника 90г с 6месяцев,77.9,,https://www.detmir.ru/product/index/id/3195641/
3195642,Пюре Bebivita яблоко-манго-персик 90г с 6месяцев,77.9,,https://www.detmir.ru/product/index/id/3195642/
3195687,Шоколад молочный M&MS с разноцветным драже 125г,147.9,,https://www.detmir.ru/product/index/id/3195687/
3195688,Шоколад молочный M&MS с фундуком и разноцветным драже 122г,147.9,,https://www.detmir.ru/product/index/id/3195688/
3195689,Шоколад молочный M&MS с миндалем и разноцветным драже 122г,147.9,,https://www.detmir.ru/product/index/id/3195689/
3195690,Набор пюре Агуша овощи 80г*3шт с 4 месяцев,106.9,98.9,https://www.detmir.ru/product/index/id/3195690/
3196201,Сок Тёма яблоко-вишня-малина 200мл с 6месяцев,28.9,,https://www.detmir.ru/product/index/id/3196201/
3196202,Сок Тёма яблоко-облепиха 200мл с 12месяцев,29.1,,https://www.detmir.ru/product/index/id/3196202/
3196203,Сок Тёма яблоко-черноплодная рябина 200мл с 6месяцев,28.9,,https://www.detmir.ru/product/index/id/3196203/
3196812,Поильник Nuk Trainer 230мл 10751199,805.0,479.0,https://www.detmir.ru/product/index/id/3196812/
3196813,Поильник Nuk Trainer 230мл 10751200,805.0,479.0,https://www.detmir.ru/product/index/id/3196813/
3196814,Поильник Nuk Action 230мл 10751203,809.0,485.0,https://www.detmir.ru/product/index/id/3196814/
3198162,Смесь Friso Vom 1 с пребиотиками 800г с 0месяцев,1905.0,1081.0,https://www.detmir.ru/product/index/id/3198162/
3198163,Смесь Friso Vom 2 с пребиотиками 800г с 6месяцев,759.0,531.0,https://www.detmir.ru/product/index/id/3198163/
3198393,Набор контейнеров Zabota2 для хранения питания с адаптером 180мл 4шт 20617,719.0,,https://www.detmir.ru/product/index/id/3198393/
3199349,Бутылочка Canpol Babies 250мл с 12месяцев Голубой 250989442,525.0,99.0,https://www.detmir.ru/product/index/id/3199349/
3199479,Ложечка для кормления Dr Brown's мягкая 2шт Желтый-Зеленый,319.0,,https://www.detmir.ru/product/index/id/3199479/
3199496,Набор подарочный Dr Brown's Options+ 8предметов Розовый WB03601,3519.0,2989.0,https://www.detmir.ru/product/index/id/3199496/
3199503,Соска Dr Brown's Options+ для бутылочек с широким горлышком с 0месяцев 2шт WN1201,529.0,,https://www.detmir.ru/product/index/id/3199503/
3199507,Соска Dr Brown's Options+ для бутылочек с широким горлышком Y-разрез с 9месяцев 2шт WNY201,535.0,,https://www.detmir.ru/product/index/id/3199507/
3199515,Чашка-термос Dr Brown's Зеленый монстр 300мл с 12месяцев TC01012,599.0,,https://www.detmir.ru/product/index/id/3199515/
3199516,Чашка-термос Dr Brown's Фиолетовый робот 300мл с 12месяцев TC01013,599.0,299.0,https://www.detmir.ru/product/index/id/3199516/
3199707,Кружка PRIORITY Фиксики 200мл КРС-1094,199.0,,https://www.detmir.ru/product/index/id/3199707/
3199709,Кружка PRIORITY Мстители 200мл КРС-1090,199.0,,https://www.detmir.ru/product/index/id/3199709/
3199711,Кружка PRIORITY Человек-паук 200мл КРС-1089,199.0,,https://www.detmir.ru/product/index/id/3199711/
3199713,Кружка PRIORITY Холодное сердце Весна 200мл КРС-1115,199.0,,https://www.detmir.ru/product/index/id/3199713/
3199749,Шар подарочный Сладкая сказка с сюрпризом и предсказаниями 18г в ассортименте,139.9,,https://www.detmir.ru/product/index/id/3199749/
3201443,Пюре Умница чернослив 80 г с 4 месяцев,54.9,35.5,https://www.detmir.ru/product/index/id/3201443/
3202292,Пюре Тёма яблоко 90г с 4 месяцев,37.9,28.3,https://www.detmir.ru/product/index/id/3202292/
3202293,Пюре Тёма фруктовый салатик 90г с 5месяцев,37.9,28.3,https://www.detmir.ru/product/index/id/3202293/
3202295,Пюре Тёма яблоко-персик 90г с 5месяцев,36.9,25.7,https://www.detmir.ru/product/index/id/3202295/
3202296,Пюре Тёма яблоко-банан 90г с 6месяцев,37.9,28.3,https://www.detmir.ru/product/index/id/3202296/
3202297,Пюре Тёма яблоко-банан-малина 90г с 6месяцев,37.9,28.3,https://www.detmir.ru/product/index/id/3202297/
3202511,Нектар ФрутоНяня яблоко-малина-шиповник 0.2л с 5месяцев,28.1,,https://www.detmir.ru/product/index/id/3202511/
3202512,Неткар ФрутоНяня яблоко-малина-шиповник 0.5л с 3лет,54.9,,https://www.detmir.ru/product/index/id/3202512/
3202723,Крем-пюре ФрутоНяня цветная капуста-кабачки-картофель 200г с 6месяцев,51.9,,https://www.detmir.ru/product/index/id/3202723/
3206037,Пюре Bebivita яблоко-груша-клубника 90г с 6месяцев,57.9,,https://www.detmir.ru/product/index/id/3206037/
3206049,Пюре Bebivita яблоко-банан-персик 90г с 6месяцев,57.9,,https://www.detmir.ru/product/index/id/3206049/
3206050,Пюре Bebivita яблоко-банан-черника 90г с 6месяцев,57.9,,https://www.detmir.ru/product/index/id/3206050/
3206051,Пюре Bebivita яблоко-манго-персик 90г с 6месяцев,57.9,,https://www.detmir.ru/product/index/id/3206051/
3207210,Смесь молочная NUPPI Gold 1 350г с 0месяцев,415.0,,https://www.detmir.ru/product/index/id/3207210/
3207211,Смесь молочная NUPPI Gold 2 350г с 6месяцев,415.0,,https://www.detmir.ru/product/index/id/3207211/
3207212,Напиток молочный NUPPI Gold 3 со вкусом ванили 350г с 12месяцев,415.0,,https://www.detmir.ru/product/index/id/3207212/
3207973,Смесь Friso Фрисолак Gold PEP АС 800г с 0месяцев,2439.0,1707.0,https://www.detmir.ru/product/index/id/3207973/
3208106,Набор посуды ND PLAY Тачки Светофор 3предмета 42355,749.0,,https://www.detmir.ru/product/index/id/3208106/
3208108,Набор посуды ND PLAY Флуффи 3предмета 42265,749.0,,https://www.detmir.ru/product/index/id/3208108/
3208109,Набор посуды ND PLAY Холодное сердце Цветы 3предмета 95537,749.0,,https://www.detmir.ru/product/index/id/3208109/
3208110,Набор посуды ND PLAY Человек-паук Улицы 3предмета 78375,749.0,,https://www.detmir.ru/product/index/id/3208110/
3208112,Набор посуды ND PLAY Мстители 3предмета 2865,749.0,,https://www.detmir.ru/product/index/id/3208112/
3208116,Набор посуды ND PLAY Леди Баг и Супер Кот 3предмета 11765,749.0,,https://www.detmir.ru/product/index/id/3208116/
3208128,Набор подарочный M&MS Friends Boot 183г,299.0,,https://www.detmir.ru/product/index/id/3208128/
3208129,Набор подарочный M&MS Friends Big Envelop 685г,659.0,197.7,https://www.detmir.ru/product/index/id/3208129/
3208132,Сок Сады Придонья тыква-яблоко с мякотью 1л с 3лет,120.7,,https://www.detmir.ru/product/index/id/3208132/
3208136,Пюре ФрутоНяня яблоко-малина-шиповник 90г с 5месяцев,44.9,29.1,https://www.detmir.ru/product/index/id/3208136/
3208331,Смесь Friso VOM 1 400г с 0месяцев,549.0,355.0,https://www.detmir.ru/product/index/id/3208331/
3208332,Смесь Friso HA 1 400г с 0месяцев,761.0,545.0,https://www.detmir.ru/product/index/id/3208332/
3208354,Смесь Friso Фрисолак Gold PEP 400г с 0месяцев,1049.0,733.0,https://www.detmir.ru/product/index/id/3208354/
3208367,Смесь Friso Фрисолак Gold PEP AC 400г с 0месяцев,869.0,607.0,https://www.detmir.ru/product/index/id/3208367/
3208473,Чашка-непроливайка Dr Brown's Cheers 360 300мл Синяя,739.0,479.0,https://www.detmir.ru/product/index/id/3208473/
3208491,Сеточки для ниблера Mepsi 2шт 0346,349.0,295.0,https://www.detmir.ru/product/index/id/3208491/
3208500,Бутылочка Mepsi с ручками 125мл в ассортименте 0202,219.0,,https://www.detmir.ru/product/index/id/3208500/
3208505,Бутылочка Mepsi 250мл в ассортименте 0201,195.0,,https://www.detmir.ru/product/index/id/3208505/
3208506,Бутылочка Mepsi с ручками 250мл в ассортименте 0203,239.0,,https://www.detmir.ru/product/index/id/3208506/
3208517,Шоколад Kinder Мастерская с молочной начинкой 200г,615.0,,https://www.detmir.ru/product/index/id/3208517/
3209015,Бутылочка Nuk Винни 300мл с 0месяцев Мятная,845.0,,https://www.detmir.ru/product/index/id/3209015/
3209050,Стерилизатор Miniland Steamy 89206,7699.0,,https://www.detmir.ru/product/index/id/3209050/
3209060,Молокоотсос ARDO Calypso электрический 63.00.195,11789.0,7999.0,https://www.detmir.ru/product/index/id/3209060/
321101,Нагрудник Canpol Babies Розовый 2/404,795.0,315.0,https://www.detmir.ru/product/index/id/321101/
321111,Нагрудник Canpol Babies Зеленый 2/404,795.0,315.0,https://www.detmir.ru/product/index/id/321111/
3211231,Тарелка Пластишка глубокая с 4месяцев Голубой 431304707,109.0,75.0,https://www.detmir.ru/product/index/id/3211231/
3211232,Тарелка Пластишка глубокая с 4месяцев Розовый 431306507,109.0,75.0,https://www.detmir.ru/product/index/id/3211232/
3211233,Тарелка Пластишка глубокая с 4месяцев Зеленый 431306607,109.0,75.0,https://www.detmir.ru/product/index/id/3211233/
3211234,Тарелка Пластишка 3секционная с 4месяцев Голубой 431304607,109.0,75.0,https://www.detmir.ru/product/index/id/3211234/
3211235,Тарелка Пластишка 3секционная с 4меcяцев Розовый 431306307,109.0,19.0,https://www.detmir.ru/product/index/id/3211235/
3211236,Тарелка Пластишка 3секционная с 4месяцев Зеленый 431306407,109.0,75.0,https://www.detmir.ru/product/index/id/3211236/
